,title,keywords,abstract,eprintid,uri,creators,year,CN_SECURITY,CN_INFRA_WEB_INET,CN_NIRCABLE,CN_NETWORK_PLAN_IMPL,CN_IOT
996,"PERANCANGAN DAN IMPLEMNTASI JARINGAN NIRKABEL BERBASIS
RADIUS SERVER UNTUK MANAJEMEN PENGGUNAAN INTERNET
PADA CAFÉ KEDAI RIZKI","Radius Server, Queues, Mikrotik","Kebutuhan akan internet semakin meningkat seiring dengan kemajuan
teknologi. Seperti halnya dengan teknologi jaringan di Indonesia sampai saat ini
telah berkembang sampai dengan teknologi LTE (4G). Mikrotik sebagai salah satu
perangkat jaringan yang berbasis Routerboard telah mengembangkan perangkatperangkatnya
supaya
selalu
dapat
memenuhi
kebutuhan
user.
Pengguna Mikrotik sendiri bisa dibilang cukup banyak, karena selain
harganya cukup terjangkau perangkat Mikrotik juga sangat mudah digunakan dan
diaplikasikan ke system jaringan manapun.  
Perangkat Mikrotik memiliki banyak fitur-fitur yang dapat menunjang
kebutuhan-kebutuhan user. Seperti fitur user manager dan Radius Server. Kedua fitur
tersebut sangat cocok bila di aplikasikan pada sekolah, cafe, serta ruang publik yang
menggunakan jaringan nirkabel sebagai jaringan utamanya. Karena pada hakikatnya
fitur tersebut mampu membatasi segala aktifitas user yang tidak wajar.",2404,http://eprints.amikom.ac.id/id/eprint/2404,"[{'nim': '14.11.8321', 'name': {'family': 'Rizqi', 'given': 'Denny Fakhrur', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
997,"ANALISIS PERBANDINGAN TUNNEL VPN SECURE SOCKET
TUNNELING PROTOCOL (SSTP) DAN OPENVPN PADA
MIKROTIK DENGAN MENGGUNAKAN METODE
QUALITY OF SERVICE (QOS)","VPN, SSTP, OpenVPN, QoS, Mikrotik,","Jaringan internet saat ini sudah menjadi peran vital bagi kelangsungan hidup
manusia. Begitu banyak manfaat yang didapat dari internet. Banyak aktifitas
manusia menjadi lebih mudah dengan adanya internet, seperti proses pengiriman
data dari suatu tempat ke tempat yang lain. Namun seiring dengan mudahnya proses
pengiriman data, muncul permasalahan dimana data yang dikirimkan seseorang ke
suatu tempat melalui internet bisa dilihat ataupun dicuri oleh orang lain yang tidak
bertanggung jawab.  
Data seperti rekam medis, data perbankan, data perusahaan, dan data
akademik akan menjadi berbahaya jika jatuh ditangan orang yang tidak seharusnya.
Oleh karena itu dibutuhkan teknologi untuk mencegah kebocoran data saat terjadi
proses pengiriman data oleh seseorang melalui internet. VPN merupakan sebuah
metode untuk membangun jaringan yang menghubungkan antar node jaringan
secara aman atau terenkripsi dengan memanfaatkan jaringan public (internet atau
WAN).  
Dalam penerapannya, VPN memiliki beberapa metode yang dapat
digunakan sesuai dengan kebutuhan pengguna. Dari beberapa metode tersebut,
penulis akan melakukan penelitian untuk mencari perbandingan kualitas kinerja
VPN dengan  memanfaatkan cloud computing dan mengacu pada parameter Quality
of Service (QoS) yang meliputi delay, throughput, jitter, dan packet loss dengan
menggunakan metode Secure Socket Tunneling Protocol (SSTP) dan OpenVPN.
Pengujian kinerja dilakukan dengan melakukan download, streaming, dan akses
FTP Server oleh VPN Client.",2708,http://eprints.amikom.ac.id/id/eprint/2708,"[{'nim': '16.11.0776', 'name': {'family': 'Roofig', 'given': 'Muhammad', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
998,"PENERAPAN VIRTUAL PRIVATE NETWORK MENGGUNAKAN
MIKROTIK ROUTER PADA NIKE INDONESIA PLAZA
AMBARRUKMO","VPN, Jaringan Komputer, keamanan","VPN merupakan singkatan dari Virtual Private Network yang artinya
membuat jaringan private secara virtual di atas jaringan public (umum) seperti int
ernet. Perusahaan juga ingin memberikan hak akses kepada pegawai khusus sebagai
fasilitas yang efektif dan efisien agar dapat terhubung ke jaringan lokal milik
perusahaan tersebut di mana pun mereka berada. Perusahaan tersebut perlu
suatu jaringan lokal yang jangkauannya luas, tidak bisa di akses oleh sembarang
orang, tetapi hanya orang yang memiliki hak akses saja yang dapat terhubung ke
jaringan lokal tersebut sehingga keamanan perusahaan dapat terjaga.  
Implementasi jaringan tersebut dapat dilakukan dengan menggunakan leased
line (jalur penyewaan). Di sisi lain perusahaan juga ingin mengoptimalkan biaya
untuk membangun jaringan mereka yang luas. Oleh karena itu VPN dapat
digunakan sebagai teknologi alternatif untuk menghubungkan jaringan lokal yang
luas dengan biaya yang relatif kecil, karena transmisi data teknologi VPN
menggunakan media jaringan publik yang sudah ada, misal: internet.  
Saat ini jaringan komputer sangat penting dalam menunjang komunikasi
khususnya di perusahaan. Banyak keuntungan yang dapat diperoleh dari 
penggunaan jaringan komputer, misalnya komunikasi antar klien menjadi lebih
mudah dan cepat, atau juga untuk aplikasi client-server di dalam perusahaan.
Banyak sekali manfaat dari hal di atas, tetapi ada satu hal yang tidak boleh
dilupakan yaitu Keamanan. Keamanan jaringan komputer sangat penting untuk
efisiensi dan efektifitas kinerja dari suatu jaringan komputer.",1300,http://eprints.amikom.ac.id/id/eprint/1300,"[{'nim': '16.11.0461', 'name': {'family': 'Rosario', 'given': 'Dewangga', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
999,PERBANDINGAN KINERJA PROTOKOL VPN PADA JARINGAN WIRED DAN WIRELESS,"Perbandingan,VPN,Jaringan wired,jaringan wireless","Virtual Private Network (VPN) merupakan salah satu teknologi jaringan
yang menghubungkan antar perangkat jaringan dengan memanfaatkan jaringan
publik untuk bisa saling terhubung pada jangkauan jarak dekat maupun jauh. VPN
sendiri bersifat secure sehingga dibutuhkan jalur pribadi diatas jaringan publik
untuk saling berkomunikasi antar perangkat jaringan yang telah terhubung,
sehingga teknologi VPN sering diterapkan dalam melakukan pengolahan sistem
informasi pada kegiatan sehari-hari ataupun dalam suatu instansi. 
 
Pada penelitian ini dilakukan perbandingan dari kinerja teknologi protokol 
VPN,dimana VPN sendiri memiliki protokol-protokol yang berbeda-beda dengan
sistem keamanan berbeda, dimana pada penelitian ini protokol PPTP,L2TP dan
SSTP yang akan di uji kinerjanya dalam pengolahan sistem informasi pada jaringan
yang terkoneksi jaringan secara wired dan wireless dengan menggunakan parameter
QoS(Quality of Service). 
 
Setelah dilakukan pengujian perbandingan hasil menunjukkan kinerja 
protokol PPTP dan L2TP pada jaringan wired selalu lebih baik dibandingkan saat
terkoneksi pada jaringan wireless sedangkan SSTP memiliki kinerja yang stabil
pada jaringan wired ataupun jaringan wireless.",2616,http://eprints.amikom.ac.id/id/eprint/2616,"[{'nim': '16.11.0576', 'name': {'family': 'Sam', 'given': 'Aidil', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
1000,"ANALISIS KINERJA JARINGAN INTERNET BERBASIS MIKROTIK
MENGGUNAKAN APLIKASI WIRESHARK PADA SD
MUHAMMADIYAH CONDONGCATUR","Analisis, throughput, delay, jitter dan packet lost","Teknologi informasi pada saat ini sangat maju pesat dan sangat dibutuhkan
oleh manusia khususnya pada jaringan komputer apalagi saat ini memasuki era
industri 4.0 pasti kebutuhan teknologi jaringan sangat penting baik untuk akses
kebutuhan kelompok maupun pribadi. Sebagai Langkah awal dalam upaya untuk
menyambut di era 4.0 ini maka harusnya mempersiapkan atau menganalisis
bagaimana hasil peforma jaringan dari salah satu SD Muhammadiyah
condongcatur yang parameter menggunakan throughput, delay, jitter dan packet
lost.

Penelitian ini merupakan jenis penelitian yang menggunakan metode
observasi yang artinya penelitian ini hanya melakukan pengukuran dan
pengumpulan data langsung pada objek. Dan menggunakan studi Pustaka yang
artinya berdasarkan hasil dari buku-buku atau referensi terdahulu.

Dari hasil penelitian ini mendapatkan hasil throughput yang sangat rendah
atau dalam indeks 1 berarti jelek , yang nilai paling rendah adalah 19.52
milisecond serta hasil kategori performa jaringan 2,95 yang berarti indek dari
hasil rata-rata performa jaringan Sd Muhammadiyah Condongcatur selama enam
hari adalah indek kurang memuaskan atau tidak stabil.",2820,http://eprints.amikom.ac.id/id/eprint/2820,"[{'nim': '16.11.0360', 'name': {'family': 'Siswantara', 'given': 'Bayu', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
1001,"ANALISIS PERBANDINGAN PERFORMA EOIP (Ethernet over Internet
Protocol) DENGAN L2TP (Layer 2 Tunneling Protocol) 
DALAM METODE TUNNEL MIKROTIK","PN, QoS, Layer 2 Tunneling Protocol, Ethernet Over Internet
Protocol","Jaringan Virtual Private Network (VPN) merupakan jaringan yang 
koneksinya melewati sebuah terowongan atau yang biasa disebut dengan
tunneling. Tunneling merupakan metode untuk melewatkan packet melalui
jaringan internet. Salah satu metode tunneling yang dapat digunakan adalah EOIP
(Ethernet Over Internet Protocol). L2TP (Layer 2 Tunneling Protocol), adalah
pengemmbangan dari PPTP. L2TP memungkinkan penggunanya dapat bekerja
membawa semua jenis protocol didalamnya. Virtual Private Network telah
menjadi bagian dari jaringan komputer yang  sudah banyak di gunakan  pada saat
ini, mulai dari perusahaan kecil sampai perusahaan yang besar. 
Dalam tulisan ini, penulis akan melakukan analisis dari perbandingan 
performa antara EOIP (Ethernet Over Internet Protocol) dan L2TP ( Layer 2
Tunneling Protocol) menggunakan metode Quality of Service (QoS) dengan
menggunakan parameter throughput, packet loss delay, jitter. Penulis akan
menggunakan software wireshark untuk administrator jaringan. Wireshark sering
di gunakan oleh network administrator untuk menganalisi kinerja jaringannya
selain itu, interface dari wireshark menggunakan Graphical User Interface (GUI). 
Penelitian ini bertujuan untuk mengetahui seberapa besarkah perbandingan 
performa antara EOIP tunnel dan L2TP tunnel pada jaringgan VPN menggunakan
mikrotik.",2822,http://eprints.amikom.ac.id/id/eprint/2822,"[{'nim': '16.11.0211', 'name': {'family': 'Syahputra', 'given': 'Fahrian Dwi', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
1002,"ANALISIS KEAMANAN WPA2-PSK DAN RADIUS SERVER
MENGGUNAKAN METODE WIRELESS PENETRATION TESTING","RADIUS, WPA2-PSK, Penetration Testing, Captive Portal","Wireless adalah suatu jaringan LAN ( Local Area Network ) nirkabel
(Wireless LAN) yang tersedia untuk publik di suatu lokasi untuk megakses
internet. Dalam penggunaanya Wireless juga memiliki sistem keamanan yang ada
didalamnya seperti WPA2-PSK dan Radius Server. 
Banyaknya perusahaan maupun individu yang mengimplementasikan
jaringan nirkabel ini tak lepas dari permasalahan yang paling sering dijumpai
dalam telekomunikasi, yaitu masalah keamanan. Banyak orang yang masih ragu
akan kemanan jaringan wireless, dan banyak pula yang menyakini bahwa sistem
kemanan Wireless yang menggunakan WPA2-PSK lebih aman dibandingkan
dengan sistem keamanan wireless yang lain. Namun hasil study pustaka yang
dilakukan, sistem keamanan Wireless  yang benar benar mampu memberikan
keamanan yang lebih source adalah dengan menggunakan sistem kemanan
RADIUS Server.  
Tujuan dari penelitian yang dilakukan adalah melakukan analisis sistem
keamanan WPA2-PSK dengan RADIUS Server Mikrotik dan mendapatkan
hasilnya untuk mengetahui sistem keamanan yang lebih aman. Penggujian
dilakukan dengan menggunakan metode Wireless Penetration Testing dengan
melakukan beberapa kemungkinan serangan seperti Brute Force, MAC Address
Spoofing, Snifing to Eavesdrop, MiTm, dan Ping Of Death.",3195,http://eprints.amikom.ac.id/id/eprint/3195,"[{'nim': '16.11.0458', 'name': {'family': 'Vebrianto', 'given': 'Yusuf', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
1003,IMPLEMENTASI VPN L2TP/IPSEC MENGGUNAKAN MIKROTIK PADA PT. PACIFIC TRANSGLOBAL SEMESTA,"Mikrotik,VPN, L2tp/ipsec","Perkembangan jaringan internet sudah sangat maju karena adanya internet
mudah dalam hal berkomunikasi, bekerja, dan menjalani kehidupan sehari-hari,
salah satunya perusahaan yang berjalan dibidang jasa pengiriman yaitu PT.
PACIFIC TRANSGLOBAL SEMESTA perusahaan tersebut memiliki PC yang
digunakan untuk menjadi file server dan dapat diakses oleh staf yang bekerja pada
perusahaan, dengan ada nya file server tersebut pertukaran data menjadi lebih
mudah, namun PT. PACIFIC TRANSGLOBAL SEMESTA membutuhkan adanya
jaringan komputer yang baru untuk mendukung kegiatan dalam pertukaran data
yang aman dengan jangkauan yang lebih luas, dan dikarenakan adanya pandemi
saat ini kegiatan bekerja pada kantor akan sangat dibatasi. 
 
Pada skripsi ini, peneliti mencoba untuk menganalisis permasalahan yang 
ada dan memberikan solusi pada masalah tersebut, solusi yang dibutuhkan untuk
membangun sebuah jaringan yang aman dengan jangkauan lebih luas adalah
dengan menerapkan VPN L2TP/IPsec pada perusahaan. Dengan menggunakan
router mikrotik, yang mempunyai fitur yang cocok seperti VPN model L2TP/IPsec
yang dapat diterapkan pada jaringan yang ada pada perusahaan. 
 VPN merupakan salah satu keamanan jaringan dengan membuat jalur
tunneling virtual pada jaringan public, dengan menggunakan VPN L2TP/Ipsec
dapat membatu staf yang bekerja untuk saling bertukar data saat berada tidak
didalam kantor atau berada dirumah dengan memanfaatkan jalur virtual private
yang melalui jaringan public tersebut, dengan begitu keamanan saat saling bertukar
data dapat lebih aman dengan jangkauan jaringan yang luas.",2189,http://eprints.amikom.ac.id/id/eprint/2189,"[{'nim': '16.11.0291', 'name': {'family': 'Wibowo', 'given': 'Arif Wahyu', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
1004,"MANAJEMEN BANDWIDTH DAN PENGAMANAN JARINGAN
NIRKABEL MENGGUNAKAN METODE QUEUE TREE
& CAPTIVE PORTAL PADA MIKROTIK
DI STBA LIA YOGYAKARTA","Captive Portal Mikrotik, Hotspot, WLAN, authentikasi, WiFi.","Jaringan komputer nirkabel  atau yang lebih dikenal dengan WLAN
(Wireless Local Area Network) adalah salah satu teknologi yang saat ini sudah
digunakan secara luas diberbagai institusi. STBA LIA Yogyakarta salah satu
sekolah tinggi yang saat ini sudah menyediakan layanan hotspot yaitu sebuah area
dimana pada area tersebut tersedia koneksi wireless yang dapat diakses melalui
laptop,ponsel maupun perangkat lainnya yang mendukung teknologi tersebut. 
 Penelitian ini menggunakan metode analisis, perancangan dan
pengumpulan data yaitu observasi secara langsung dimaksudkan untuk
memperoleh masalah yang sesungguhnya. 
Hasil penelitian ini menunjukan bahwa mahasiswa, dosen, dan karyawan
dalam menggunakan internet cenderung untuk download dan upload tugas/surel
serta bersosial media .Untuk itu agar bandwidth dapat digunakan dengan baik oleh
setiap user maka dilakukan pembagian bandwidth serta memberikan otentikasi
pada jaringan internet sehingga tidak semua user bisa masuk secara leluasa hanya
user yang mempunyai hak akses saja.",2652,http://eprints.amikom.ac.id/id/eprint/2652,"[{'nim': '15.11.8519', 'name': {'family': 'Wicaksono', 'given': 'Arief Wahyu', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
1005,"ANALISIS JUMLAH CLIENT DAN JARAK CAKUPAN WIRELESS AP IEEE 802.11N TERHADAP QOS
JARINGAN WLAN WDS MENGGUNAKAN OPENWRT","WLAN, Wireles distribution system (WDS), Accespoiint(AP)","wireless distribution system (WDS) pada jaringan nirkabel tersebut. WDS
memungkinkan interkoneksi beberapa perangkat AP dalam satu area jaringan
nirkabel tanpa menggunakan bantuan kabel jaringan pada masing-masing AP,
setidaknya hanya menggunakan satu kabel jaringan sebagai jalur backbone pada
perangkat AP utama. Sedangkan pada AP yang lain jalur backbone berasal dari AP
utama yang didistribusikan secara nirkabel 
Pada penelitian ini dilakukan  pengujian QOS jaringan WLAN WDS yang
berupa Troungput, Paket loss, delay dan jitter. Hal inilah yang dianalisa dalam tugas
akhir ini untuk mengetahui sejauh mana dampaknya terhadap pengaksesan pada sisi
klien dan jarak cakupan AP dalam penerapan jaringan WLAN dengan mengunakan
metode  WDS . 
Setelah di lakukan pengujian di daptkan hasil menunjukan bahwa semakin
jauh  jarak antar AP dan jumlah clinetnya semakin banyak ,makan semakin buruk
kinerja dari jaringan WDS .sendiri di sini kinerja terburuk dari jaringan WDS
adalah di jarak 25 Meter dengan jumlah client 4. dan maksimal jarak antara AP
yang baik berada di 15 Meter dengan jumlah client 4.",2278,http://eprints.amikom.ac.id/id/eprint/2278,"[{'nim': '16.11.0315', 'name': {'family': 'Yuwandono', 'given': 'Eko', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0
1006,"ANALISIS PERBANDINGAN ROUTING PROTOCOL BGP DAN RIPV2
MENGGUNAKAN METODE PENGUKURAN QOS 
(QUALITY OF SERVICE)","Routing Protocol, BGP, RIPv2, QoS, PPDIOO","Routing protocol merupakan mekanisme yang mengatur jalur komunikasi 
data dalam sebuah jaringan. BGP (Border Gatway Protocol) merupakan routing
protocol yang memiliki kemampuan melakukan pengumpulan rule, pertukaran rule
dan menentukan rule terbaik menuju kesebuah lokasi dalam jaringan. RIP (Routing
Information Protocol) merupakan salah satu distance vector routing, yang
melakukan advertise informasi dengan jalan mengirim routing update keluar
melalui interface pada router. 
Pada skripsi ini, peneliti akan menggunakan metode PPDIOO untuk
merancang jaringan yang akan digunakan pada penelitian. Penelitian akan
dilakukan dengan membuat sebuah prototaype menggunakan tool network
simulation GNS3. Pengujian performa routing protocol dengan menggunakan
parameter QoS (Qualiti of Service) dengan mencari nilai delay, jitter, throughput,
dan packet loss.  Pengujian akan dilakukan dengan streaming video youtube
berkualitas 360p pada waktu normal dan waktu sibuk. Setelah pengujian akan
dilakukan analisa dan dilakukan perbandingan performa dari routing BGP dan
RIPv2. 
Berdasarkan hasil pengujian dapat disimpulkan bahwa routing protocol
RIPv2 memiliki performa lebih baik dari segi nilai QoS (delay, jitter, dan
Throughput) dibandingkan dengan nilai routing BGP. Sedangkan untuk nilai packet
loss routing BGP dan RIPv2 memiliki nilai yang sama yaitu 0%.",794,http://eprints.amikom.ac.id/id/eprint/794,"[{'nim': '17.11.1554', 'name': {'family': '-', 'given': 'Febriyanti', 'lineage': None, 'honourific': None}}]",2021,0,0,1,0,0
1007,"IMPLEMENTASI JARINGAN VIRTUAL PRIVATE NETWORK (VPN)
UNTUK KEAMANAN DATA KOMUNIKASI PADA JARINGAN
METROPOLITAN AREA NETWORK 
(MAN)","VPN, cybercrime, komunikasi","VPN adalah sebuah penghubung jaringan yang bersifat private. pada 
dasarnya jaringan ini tidak ada secara fisik hanya berupa jaringan virtual. disebut
jaringan private dikarenakan jaringan ini tidak dapat di akses semua orang. pada
zaman sekarang di era digital, hampir semua orang yang memanfaatkan komunikasi
secara online. komunikasi yang bersifat rahasia maupun tidak. tidak banyak yang
tahu komunikasi online menggunakan jaringan publik, dan jaringan publik ini
rentan diserang pada cybercrime untuk mencuri data rahasia dari orang-orang. 
  
Dalam penelitian ini ada beberapa tahapan-tahapan yang harus dilakukan 
untuk menciptakan suatu jaringan yang aman, akan tetapi sebelum masuk ketahapan
tahapan, perlunya membuat topologi untuk gambaran agar mudah untuk melakukan
konfigurasi, dan tentunya topologi harus mudah dipahami. selanjutnya melakukan
konfigurasi seperti membuat DHCP Client untuk mengambil jaringan utama di
router pusat dan router cabang dan DHCP server pada router pusat, membuat DNS,
Firewall, PPTP, VPN.
 
Masalah ini dapat diatasi dengan menggunakan jaringan VPN. jaringan ini 
mampu memberi keamanan data komunikasi dikarenakan jaringan ini tidak melalui
jaringan publik. dan tidak mudah untuk diserang oleh cybercrime.",2193,http://eprints.amikom.ac.id/id/eprint/2193,"[{'nim': '17.11.1456', 'name': {'family': '-', 'given': 'Insanuddin', 'lineage': None, 'honourific': None}}]",2021,0,0,1,0,0
1008,"IMPLEMENTASI METODE PCQ DENGAN ACCESS USER DIRECT 
MAC FILTERING PADA JARINGAN WIRELESS DI KECAMATAN 
SRANDAKAN KABUPATEN BANTUL","Internet, Wireless, Jaringan, Bandwidth, Per Connection Queue","Dalam operasional jaringan tentunya terdapat masalah yang terjadi terutama 
meningkatkan pengguna internet di instansi maupun perusahaan membuat
kebutuhan jaringan semakin besar maupun dari pihak Kantor Srandakan. Kantor
Kecamatan Srandakan Bantul berwenang dalam berbagai bidang seperti bidang
pemerintahan, ekonomi, pembangunanm kesejahteraan rakyat dan pembinaan
kehidupan masyarakat dan pelayanan umum. Salah satu masalah pada jaringan
wireless banyaknya pengguna sehingga kurangnya pemerataan pembagian
bandwidth dan keefektifan tingkat keamanan dari jaringan wireless tersebut. ada
beberapa kategori yang masuk dalam masalah pada kantor srandakan tersebut
seperti gangguan keamanan, gangguan internet dan gangguan eksternal. pada setiap
gangguan yang terjadi memiliki kesinambungan seperti gangguan internal terjadi
akibat kebocoran password, selain itu gangguan internal terjadi ketika keamanan
jaringan rusak. 
Untuk mengatasi permasalahan tersebut penulis melakukan penelitian
dengan menerapkan pembagian bandwith dengan Per Connection Queue (PCQ)
dengan menambahkan mac filtering untuk user akses pada jaringan wireless,
dengan menerapkan metode ini dapat memberikan kenyamanan karyawan
melakukan aktivitas saat bekerja seperti mengolah data, sharing resource, ataupun
sedang melakukan zoom meeting dengan atasan. 
Berdasarkan hasil pengujian pada akses direct mac filtering dari 7 user
sebelum didaftarkan pada mac address yaitu tidak dapat akses ke internet, hal ini
hanya akan menampilkan halaman login dan apabila telah didaftarkan dapat masuk
ke halaman mac address pada miktotik. hasil dari user yang sudah didaftarkan dan
melakukan pegujian pembagian badwith dengan menggunakan metode pre
connection queue(PCQ) semua user akan mendapatkan akses download. upload dan
akses ping ke internet dengan hasil yang merata pada setiap user saat connect ke
jaringan wireless mendapatkan rata-rata unduhan 8,451 Mbps dan unggahan 9,768
Mbps. keamanan menggunakan mac filtering lebih terjamin karena device yang
belum terdaftar tidak akan mendapatkan akses internet secara bebas.",1101,http://eprints.amikom.ac.id/id/eprint/1101,"[{'nim': '17.11.0998', 'name': {'family': '-', 'given': 'Renaldi', 'lineage': None, 'honourific': None}}]",2021,0,0,1,0,0
1009,"ANALISIS KINERJA DAN IMPLEMENTASI ROUTER 
BERBASIS OPENWRT PADA JARINGAN","OpenWrt, Quality Of Service, Network Development Life Cycle","Perkembangan jaringan nirkabel dan perangkat jaringan saat ini 
berkembang dengan pesat, sebagai pendukung penggunaan dalam akses dan
penyebaran layanan internet penggunanya. Hal ini berimbas meningkatnya dalam
penggunaan akan akses baik pada jaringan, jumlah pengguna, jenis layanan maupun
kebutuhan perangkat jaringan. Kondisi dalam penggunaan dan keterbatasan pada
perangkat salah satunya menjadi faktor penyebab ketidaknyamanan penggunaan.
Dalam jaringan Kost Galaxy, pada perangkat jaringan terdapat masalah dimana
dalam penggunaan sering restart dan jaringan terputus dalam melayani akses
pengguna secara berlebihan, sehingga kurang optimal. 
 
Pada skripsi ini, peneliti mencoba untuk menganalisis pokok-pokok 
permasalahan yang ada, dan memberikan usulan terhadap jaringan dan perangkat
jaringan pada Kost Galaxy. Dalam analisis dan perancangan menggunakan tahapan
metode Network Development Life Cycle (NDLC) sebagai penyelesaian masalah.
Dengan anaslisis pengujian perbandingan pada perangkat pada router access point
(AP) firmware default dan firmware OpenWrt dalam penggunaan akses layanan
internet pada jaringan berdasarkan parameter Quality Of Service (QoS), signal
strength, penggunaan bandwidth internet dan pengujian fitur layanan monitoring
perangkat berbasis OpenWrt pada jaringan. 
 
Hasil akhir penelitian ini penggunaan firmware OpenWrt dalam kinerja 
perangkat lebih unggul pada parameter dalam jaringan pada throughput, delay,
jitter, dan signal strength dalam akses layanan internet. Monitoring kinerja
perangkat router berbasis OpenWrt dapat diakses secara realtime pada jaringan.",1118,http://eprints.amikom.ac.id/id/eprint/1118,"[{'nim': '17.11.1549', 'name': {'family': 'Abdurrafi', 'given': 'Fahmi', 'lineage': None, 'honourific': None}}]",2021,0,0,1,0,0
1010,"ANALISIS DAN PERANCANGAN MANAJEMEN BANDWIDTH DAN 
CAPTIVE PORTAL DENGAN METODE PCQ (PER CONNECTION 
QUEUE) DAN SIMPLE QUEUE PADA JARINGAN WIRELESS DI 
KECAMATAN SRANDAKAN KABUPATEN BANTUL","WLAN, parameter QoS, NDLC, PCQ","Pembangunan dalam operasional jaringan tentunya terdapat masalah yang 
terjadi terutama meningkatkan pengguna internet di instansi maupun perusahaan 
Teknologi Informasi dan Komunikasi Internet saat ini berkembang pesat. 
Kebutuhan dan perkembangan yang pesat dalam pemakaian jaringan Internet 
membutuhkan penyeimbang dalam penyediaan sarana Internet. Pelayanan standar 
Internet adalah kelangsungan koneksifitas dari Internet tersebut. Sering dijumpai 
bahwa proses komunikasi dan informasi data pada setiap pengguna yang terhubung 
ke internet memiliki kecepatan yang terbatas. Karena disebabkan kapasitas jalur 
data Bandwidth yang tersedia sudah tidak dapat menampung akses data yang besar 
dan sebagai tambahan pengamanan pada jaringan wifi maka dibangunlah suatu 
sistem terintegrasi yang dapat menangani masalah keamanan pada jaringan, 
diantarany membangun sistem otentikasi, dengan menggunakan captive portal, 
yang mengharuskan pengguna melakukan otentikasi pengguna terlebih dahulu 
sebelum dapat mengakses internet. Hasil penelitian ini adalah mengoptimalkan. 
Tahapan pertama dalam penelitian meliputi analisis masalah melalui 
wawancara kepada beberapa Karyawan dan staff, observasi lapangan dan studi 
pustaka. Setelah mendapatkan hasil, dilakukan analisis QoS dengan 4 parameter 
yaitu jitter, delay, packet loss, dan throughput yang nantinya akan dinilai 
berdasarkan TIPHON",921,http://eprints.amikom.ac.id/id/eprint/921,"[{'nim': '17.11.1017', 'name': {'family': 'Alfian', 'given': 'Bagas Rifky', 'lineage': None, 'honourific': None}}]",2021,0,0,1,0,0
1011,"ANALISIS MANAJEMEN BANDWIDTH MENGGUNAKAN METODEMIKROTIK HOTSPOT MONITOR (MIKHMON) DAN USER
MANAGER PADA CAFE DI KOTA GOMBONG","otspot Server, Mikrotik Hotspot Monitor ( Mikmon ),
User Manager, Bandwidth, Quality Of Service","Pada Café Hanny di Kota Gombong memiliki permasalahan dengan
jaringan Internet pada cafenya. Masalah yang ada di Café Hanny ini adalah
Wifi Café yang masih dapat digunakan secara bebas dengan tidak adanya
limit bandwitdh dan limitasi waktu pada wifi café Hanny. Dan ini
berdampak pada kecepatan koneksi dari wifi yang memiliki kapasitas
bandwidth yang dibilang kapasitas bandwidth pada Café Hanny tidak
terlalu besar, dan dengan tidak adanya limitasi waktu, customer dapat
menggunakan koneksi wifi dengan bebas.
Oleh karena itu dalam penelitian ini akan membangun dua Jaringan
Hotspot yaitu Hotspot User Manager dan Mikrotik Hotspot Monitor (
Mikhmon ). Selanjutnya dua jaringan tersebut akan di Beri Limitasi
Bandwidth dan Limitasi Waktu untuk masing – masing user yang akan
dibuat pada jaringan Hotspot. Lalu akan dilakukan analisis dan
dibandingkan untuk mendapatkan hasil jaringan mana yang lebih baik
untuk digunakan pada Café Hanny. Untuk melakukan analisis pada
penelitian ini menggunakan metode QoS ( Quality of Service ), yang
dimana akan dianalisis pada Parameter QoS. 
Setelah dilakukan Analisis pada Parameter QoS seperti 
Throughput, Delay, dan Packet Loss mendapatkan hasil pada Mikhmon
adalah Jaringan Hotspot yang lebih unggul daripada User Manager setelah
dilakukan perbandingan pada Analisis Parameter QoS nya. Dan dengan ini
maka Customer akan mendapatkan akses internet dengan Limitasi
Bandwidth dan juga Limitasi Waktu penggunaan Wifi pada Hotspot
Mikhmon yang sudah di atur oleh admin.",1112,http://eprints.amikom.ac.id/id/eprint/1112,"[{'nim': '17.11.1584', 'name': {'family': 'Amien', 'given': 'Alfian Difa’ul', 'lineage': None, 'honourific': None}}]",2021,0,0,1,0,0
