,title,keywords,abstract,eprintid,uri,creators,year,SE_AI,SE_WEB,SE_MOBILE,SE_DB,SE_GAME,SE_DM
803,"PERANCANGAN AUGMENTED REALITY PAKAIAN 
TRADISIONAL SEBAGAI PENGENALAN BUDAYA
 INDONESIA BERBASIS ANDROID","Augmented Reality, Aplikasi, Pakaian Tradisonal, Teknologi","Dengan seiring perkembangan teknologi yang semakin pesat yang telah 
diciptakan untuk berbagai macam keperluan saat ini dapat memberikan kemudahan 
dalam menambahkan daftar media informasi yang sebelumnya sudah ada. Salah 
satu upaya untuk menambahkan media informasi dengan menggunakan Teknologi 
Augmented Reality (AR) yang kini sedang berkembang. Augmented Reality (AR) 
merupakan penggabungan dari benda dunia nyata dan benda dunia virtual yang 
dibuat oleh computer sehingga menampilkan secara realtime.  
Perencanaan Teknologi Augmented Reality (AR) pada pengenalan pakaian 
tradisional bertujuan memberikan pengalaman yang berbeda bagi pengguna. Pada 
saat ini media informasi untuk pengenalan pakaian tradisional masih disampaikan 
secara manual atau menggunakan gambar sehingga dianggap kurang efektif. Oleh 
karena itu, peneliti akan mencoba memberikan inovasi baru untuk mengatasi 
masalah yang ada dengan cara membuat Aplikasi Pengenalan pakaian tradisional.  
Aplikasi pendukung untuk mengembangkan Augmented Reality (AR) 
menggunakan Vuforia SDK dan Unity 3D dengan dukungan ke berbagai perangkat 
mobile berbasis android. Dengan menggunakan perangkat mobile berbasis android 
peneliti dapat memberikan informasi yang ada dengan cara yang menarik dan 
interaktif.",2400,http://eprints.amikom.ac.id/id/eprint/2400,"[{'nim': '16.11.0539', 'name': {'family': 'Wijaya', 'given': 'I Dewa Made Dwitya', 'lineage': None, 'honourific': None}}]",2020,0,0,1,0,0,0
804,"MENGENALKAN NEGARA-NEGARA DI ASEAN UNTUK
PEMBELAJARAN ANAK DENGAN AUGMENTED REALITY BERBASIS
ANDROID","Augmented reality, android, smartphone, 3D Objek, Marker, ASEAN","Pada masa ini teknologi augmented reality semakin berkembang pesat. 
Augmented Reality adalah teknologi menggabungkan benda maya dua dimensi
atau tiga dimensi ke dalam sebuah lingkungan nyata lalu memproyeksikan bendabenda

maya tersebut  secara realtime. Augmented reality dapat dikembangkan
dalam bidang Pendidikan sebagai alat untuk membantu dan meingkatkan minat
belajar anak. 
Pada kali ini peneliti akan mengimplementasikan augemented Reality
untuk pengenalan negara-negara di ASEAN. Implementasi ini dengan cara
memasukkan teknologi augmented reality dengan memproyeksikan ke arah
marker gambar bendera masing-masing negara yang setelah itu akan
menampilkan informasi tentang negara tersebut. Peneliti menggunakan metode
perancangan UML (Unifield Modeling Language) dan metode pengembangan
yang digunakan adalah metode pengembangan perangkat lunak versi Luther.
Tujuan dari implementasi augmented reality berbasis android ini adalah
untuk memudahkan dan meningkatkan minat anak dalam mengenal 10 negara di
ASEAN. Penulis akan menyediakan 10 objek yang berupa gambar bendera
masing-masing negara yang nantinya akan member informasi negara berupa objek
3D, keterangan, dan narasi suara. Augmented reality ini akan berjalan dengan baik
dengan mengarahkan kemera smartphone ke marker dan mudah digunakan oleh
anak-anak.",1874,http://eprints.amikom.ac.id/id/eprint/1874,"[{'nim': '17.11.1111', 'name': {'family': 'Dewi', 'given': 'Sindy Luxziana', 'lineage': None, 'honourific': None}}]",2021,0,0,1,0,0,0
805,"ANALISIS DAN IMPLEMENTASI AUGMENTED REALITY
FURNITURE RUMAH SEBAGAI MEDIA PROMOSI","Augmented Reality, Android, Perabotan Rumah Tangga","Dalam perkembangan teknologi, perusahaan properti telah memanfaatkan teknologi modern,
seperti memanfaatkan teknologi Augmented Reality. Augmented Realitymerupakan sebuah
teknologi untuk menggabungkan dunia nyata dan dunia virtual dengan cara menampilkan objekobjek

virtual di dunia nyata secara real time. Tujuan utama dari penelitian ini adalah untuk
menciptakan suatu aplikasi Android dengan menggunakan Augmented Realityyang dapat
digunakan untuk menggantikan objek nyata dengan objek virtual 3D sehingga memudahkan
pengguna dalam mensimulasikan dekorasi ruangan.
Hal ini tentu memudahkan konsumen dalam mendesain ruangan di rumahnya. Augmented
Realitydapat mempermudah konsumen menyesuaikan tata letak furnitur dengan ruangan sesuai
dengan keinginan, dan bisa menampilkan benda 3D seolah-olah furnitur telah dibeli. Dalam
menggunakan Augmented Reality juga memudahkan perusahaan furnitur itu sendiri untuk
mencegah terjadinya pengembalian barang, jika konsumen tidak puas dengan barang yang dibeli. 
Dalam teknologi Augmented Reality ini, akan bisa menampilkan gambar tiga dimensi dari
produk funiture yang ada di perusahaan, dengan memindai gambar yang telah disediakan, melalui
media yang disebut spidol. Promosi penjualan furnitur menggunakan teknologi AR yang
dikembangkan berjalan di platform mobile android dan dibuat dengan menggunakan aplikasi
Unity 3D. Metode yang digunakan dalam pembuatan aplikasi ini adalah Prototipe SDLC. Dalam
pembuatan aplikasi AR ini, ia juga menggunakan Vuforia SDK untuk menyimpan database-nya.",829,http://eprints.amikom.ac.id/id/eprint/829,"[{'nim': '16.61.0098', 'name': {'family': 'Falah', 'given': 'Muhammad Yusuf Nur', 'lineage': None, 'honourific': None}}]",2021,0,0,1,0,0,0
806,"IMPLEMENTASI AUGMENTED REALITY PENGENALAN HEWAN
DAN HABITATNYA MENGGUNAKAN METODE 
MARKER BASED TRACKING","augmented reality, hewan, android, animals","Inovasi terhadap teknologi dan media pembelajaran telah membuat proses
belajar mengajar menjadi lebih menarik dan interaktif. Contohnya adalah media
pembelajaran yang menggabungkan dunia nyata dan dunia virtual 3D dikenal
sebagai augmented reality yang diterapkan pada platform android. Augmented
Reality (AR) dapat digunakan untuk menyampaikan sebuah informasi yang
mungkin sangat sulit untuk dilakukan secara langsung pada dunia nyata.
Proses pembelajaran bertujuan untuk memberikan informasi dan ilmu
pengetahuan kepada para siswa dengan cara yang menarik dan bermakna. Dengan
adanya Augmented Reality proses pembelajaran menjadi lebih interaktif. Salah
satunya pada pelajaran IPA di sekolah dasar yaitu mengenalkan hewan dan
habitatnya. Melalui media pembelajaran digital berbasis AR ini, siswa dapat
melihat bentuk fisik hewan dan habitatnya secara 3 dimensi melalui perangkat
android.
Aplikasi AR yang dibangun menggunakan Unity 3D dan Vuforia. Aplikasi
ini mampu menampilkan model 3D dan informasi terhadap objek 3D tersebut.
Dengan adanya aplikasi ini diharapkan informasi dapat tersampaikan secara lebih
menarik dan interaktif.",1402,http://eprints.amikom.ac.id/id/eprint/1402,"[{'nim': '16.11.0140', 'name': {'family': 'Prasetyo', 'given': 'Yoga Adhi', 'lineage': None, 'honourific': None}}]",2021,0,0,1,0,0,0
807,"IMPLEMENTASI AUGMENTED REALITY PADA APLIKASI
PENGENALAN ALAT MUSIK TRADISIONAL
BENGKULU BERBASIS ANDROID","Augmented Reality, Unity, Vuforia, Autodesk Maya, Alat musik
tradisional daerah Bengkulu, Bengkulu regional musical instruments.","Augmented Reality (AR) merupakan penggabungan antara objek virtual 
dengan objek nyata. Augmented Reality menggabungkan dunia nyata dan virtual,
bersifat interaktif secara real time dan merupakan animasi 3D. Kelebihan lain dari
Augmented Reality yaitu dapat diimplementasikan secara luas dalam berbagai
media.
Dengan teknologi Augmented Reality (AR) ini memungkinkan pengguna
melihat informasi, video dan 3D objek dari objek 2D secara langsung. Maka
peneliti terinspirasi untuk membuat aplikasi pengenalan Alat Musik Bengkulu
berbasis Android dengan mengimplementasikan teknologi Augmented Reality.
Aplikasi ini akan melacak dan mendeteksi marker (penanda) dengan
menggunakan metode Marker-Based Augmented Reality, setelah marker 
terdeteksi model 3D alat musik akan muncul diatas marker seolah-olah model alat 
musik tersebut nyata. Pembuatan aplikasi ini menggunakan software Unity dan
Vuforia SDK serta software Autodesk Maya untuk membuat objek 3D Alat musik.
Hasil dari pembuatan aplikasi ini yaitu menampilkan objek 3D alat musik
tradisional daerah Bengkulu berbasis Augmented Reality.",914,http://eprints.amikom.ac.id/id/eprint/914,"[{'nim': '7.11.1056', 'name': {'family': 'Sari', 'given': 'Rika Pradita', 'lineage': None, 'honourific': None}}]",2021,0,0,1,0,0,0
1055,"PERANCANGAN WEBSITE PARIWISATA SEBAGAI MEDIA
INFORMASI PADA KOMUNITAS TUKANG BAJALANG 
(Studi Kasus: Komunitas Tukang Bajalang)","Sistem Informasi, Tukang Bajalang, Pariwisata","Komunitas Tukang Bajalang yang terletak di Kota Ambon Maluku yang 
sedang dalam tahap pengembangan kualitas semestinya mampu memberikan 
keunggulan yang lebih bagi seluruh pihak yang terkait seperti sistem informasi 
online melalui sebuah website. 
Dengan memiliki alamat website resmi sendiri sebagai sarana penyedia 
informasi untuk memudahkan mengetahui daerah-daerah pariwisata di Maluku. 
Semakin banyak wisatawan yang berkunjung maka pendapatan daerah juga akan 
meningkat. Selain itu dengan adanya sistem informasi berbasis web ini, objek-
objek wisata yang ada di Maluku akan lebih dikenal secara luas dan memotivasi 
pemerintah setempat agar memperhatikan pengelolaan tempat-tempat wisata 
tersebut. 
Dari hasil penelitian ini diharapkan dapat membuat sistem dengan fitur 
yang dapat menampilkan informasi tempat wisata yang ada di Provinsi Maluku. 
selain itu sistem hanya bisa digunakan oleh semua orang yang berkungjung ke 
website ini.",4262,http://eprints.amikom.ac.id/id/eprint/4262,"[{'nim': '14.11.8402', 'name': {'family': '-', 'given': 'Fajrin', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1056,"ANALISIS DAN PERANCANGAN SISTEM INFORMASI GEOGRAFIS 
PEMETAAN POSYANDU DI KECAMATAN KALIWIRO 
MENGGUNAKAN FUSION TABLES API BERBASIS WEB",Sistem Informasi Geografis Pemetaan Posyandu Berbasis Web,"GIS (Geographic Information System) adalah sistem informasi geografis
dengan teknologi yang sangat berkembang. GIS memiliki kemampuan yang
sangat baik untuk memvisualisasikan data spasial berikut atribut-atributnya,
memodifikasi bentuk, warna, ukuran dan symbol. GIS dapat digunakan oleh
berbagai bidang, disiplin ilmu, pekerjaan dan acara. Salah satunya dibidang
kesehatan. Masalah kesehatan pada saat ini sangat diperhatikan oleh beberapa
kalangan khususnya Posyandu. Salah satu dari masalah kesehatan yang ingin
diselesaikan adalah masalah kesehatan anak. Dan teknologi GIS yang saat ini
berkembang dapat menjadi salah satu alat untuk mencapai tujuan tersebut. 
Dari hal tersebut, penulis mendapatkan sebuah gagasan untuk
mengembangkan suatu aplikasi yang dapat membantu masyarakat untuk
mendapatkan informasi mengenai lokasi dan pelayanan posyandu yang ada di
kecamatan Kaliwiro. 
Informasi yang ditampilkan diharapkan dapat membantu masyarakat
menemukan posyandu terdekat dengan pelayanan yang dibutuhkan.",4240,http://eprints.amikom.ac.id/id/eprint/4240,"[{'nim': '15.11.9149', 'name': {'family': '-', 'given': 'Ma’rifudin', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1057,"ANALISIS DAN PERANCANGAN SISTEM PRESENSI
UNTUK KELAS EKSEKUTIF YUK NGAJI 
Studi Kasus: Komunitas Yuk Ngaji Regional Jogja","Yuk Ngaji Jogja, komunitas hijrah, sistem informasi, sistem presensi,
framework Bootstrap dan framework JQuery, hijrah community, information system, presence system","Komunitas Yuk Ngaji regional Jogja adalah salah satu komunitas dakwah
yang dibuat oleh para asatidz (kumpulan ustadz) nasional untuk mewadahi pemudapemudi

Indonesia yang sedang melaksanakan proses berhijrah dalam mengenal
ilmu dunia Islam yang luas. Komunitas tersebut memiliki berbagai macam kegiatan
di dalamnya, mulai dari kajian pekanan, dakwah Islam pada sosial media, dan masih
banyak yang lainnya. Salah satu program atau kegiatan yang dijadikan fokus acuan
untuk dikaji oleh peneliti yaitu event Kelas Eksekutif Yuk Ngaji-nya, karena
mempunyai sistem presensi dengan pengoperasian yang masih menerapkan cara
konvensional (rekapitulasi data menggunakan kertas). Pengoperasian sistem
tersebut juga belum efisien, karena masih melakukan banyak sekali prosedur yang
berulang dalam proses penginputan data, karena dengan demikian sistem dapat
mengalami presentase kegagalan dalam perekapan datanya.

Dari masalah yang dapat dilihat, peneliti mencoba untuk menganalisis sistem
presensi yang dimiliki oleh komunitas tersebut, agar bisa diolah menjadi sistem
baru  yang lebih baik dan efisien dalam pengoperasiannya, namun pengolahannya
masih sesuai dengan kebutuhan dari sistem yang sedang berjalan. Metode yang
dipakai untuk mengetahui kebutuhan dari sistem lama agar dapat diterapkan pada
sistem baru yaitu metode observasi pada objek yang sedang diteliti, serta
wawancara terhadap narasumber yang bersangkutan, dengan begitu peneliti dapat
memulai proses analisis pengembangan sistem informasi melalui rumusan
waterfall, kemudian dilanjutkan dengan perancangan skema yang ditunjang dengan
model Data Flow Diagram agar dapat membentuk sebuah sistem baru yang lebih
baik dan efisien namun sesuai dengan kebutuhan awal.

Maka dengan adanya kasus tersebut, peneliti bertujuan menggunakan materi
sistem informasi berbasis website yang sudah dipelajari, seperti pemrograman
HTML yang dapat dipadukan dengan CSS framework Bootstrap pada interface,
kemudian JQuery pada sisi interactive yang terintegrasi juga dengan database-nya,
terhadap sistem baru yang nantinya disuguhkan agar dapat meningkatkan performa
dari proses presensi Kelas Eksekutif Yuk Ngaji, dengan tujuan merubah sistem 
konvensional sebelumnya menjadi sistem yang lebih terkomputerisasi.",4098,http://eprints.amikom.ac.id/id/eprint/4098,"[{'nim': '15.11.9273', 'name': {'family': 'Aditya', 'given': 'Muhammad Dimas', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1058,"ANALISIS DAN IMPLEMENTASI SISTEM INFORMASI 
MANAJEMEN PADA PT. TUANMUDA INOVATOR PERTIWI","sistem informasi, pengelolaan data, data visualisasi.","Penelitian ini mengkaji tentang permasalahan yang dialami oleh perusahaan 
rintisan PT Tuanmuda Pertiwi yang belum dapat mengolah banyaknya data yang 
dimiliki menjadi informasi yang berguna. 
Tujuan dari  penelitian ini untuk menganalisis dan merancang sebuah sistem 
informasi manajemen yang dapat membantu dalam pengelolaan dan visualisasi 
data.   
Sehingga dengan adanya sistem baru dengan kemampuan visualisasi data 
dapat mempermudah untuk mengkomunikasikan informasi secara jelas dan efisien 
kepada pengguna lewat grafik informasi yang dipilih.  Serta dapat mempermudah 
dan mempercepat dalam pengelolaan data.",4112,http://eprints.amikom.ac.id/id/eprint/4112,"[{'nim': '16.11.0699', 'name': {'family': 'Aini', 'given': 'Muflikhah Isna Nur', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1059,"ANALISIS DAN PERANCANGAN SISTEM INFORMASI
LAPORAN ADMINISTRASI PADA KANTOR
DESA SUMBERARUM","Sistem informasi, laporan administrasi dan keuangan, perancangan
sistem informasi","Semua aktivitas manusia membutuhkan informasi yang cepat dan akurat. 
Sistem informasi saat ini memainkan peran penting dalam perkembangan dan
kemajuan, terutama di dunia usaha. Manusia dituntut untuk bisa mendapatkan
pekerjaan yang dilakukan secara efisien, efektif dan tepat waktu. Pengolahan data
yang manual sangatlah tidak efektif dan tiak efisien untuk mnghasilkan informasi
yang berkualitas. Dengan penerapan sistem komputerisasi administrasi dan
keuangan yang sesuai untuk instansi atau perusahaan akan mendukung kelancaran
dari instansi atau perusahaan tersebut. Dapat menyajikan informasi secara cepat,
akurat dan relevan. Dapat menghemat waktu dalam pemasukan dan pencarian
data. Hasil laporan yang dibutuhkan akan dapat dengan mudah diperoleh dan tepat
waktu serta bentuk tampilan yang mudah dimengerti oleh user.
 
Kantor Desa Sumberarum belum memanfaatkan teknologi informasi 
secara maksimal terutama dalam pengolahan data laporan keuangan, administrasi
serta laporannya. Data tersebut masih diolah secara secara manual sehingga
membutuhkan waktu yang lama dan menyulitkan bagi unitt pengelola dalam
melaksanakan tugasnya.
 
Dalam rangka mewujudkan pengolahan informasi keuangan yang baik dan 
dapat membantu bagian yang berwenang pada kantor Desa Seumberarum maka
diperlukan sistem informasi administrasi dan keuangan pada badan tersebut.",4324,http://eprints.amikom.ac.id/id/eprint/4324,"[{'nim': '15.11.9161', 'name': {'family': 'Fadhilah', 'given': 'Irfan', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1060,"PERANCANGAN SISTEM INFORMASI PERPUSTAKAAN  
DI SMP NEGERI 3 KALIKAJAR","Sistem informasi, Sistem informasi Perpustakaan, Berbasis web","Perpustakaan SMP Negeri 3 Kalikajar ini berguna untuk mendukung 
proses pembelajaran dan memperluas bidang ilmu pengetahuan. Dengan fasilitas
Perpustakaan, siswa diharapkan untuk memperoleh informasi dengan membaca
buku . Namun, mekanisme, petugas perpustakaan merasa kesusahan karena sistem
pengolahan data masih menggunakan cara yang sederhana dan manual. Dalam
sistem pengolahan data buku, petugas perpustakaan menggunakan tulisan tangan
sehingga terkesan tidak efektif dan memiliki banyak risiko. 
 
Dengan memaksimalkan fungsi perpustakaan sekolah sesuai dengan 
perkembangan ilmu pengetahuan dan teknologi serta informasi komputer, kami
membutuhkan sistem informasi perpustakaan yang efektif dan efisien dalam
proses pelayanan kepada petugas perpustakaan dan anggota perpustakaan. 
 
Penyusunan makalah ini dilakukan dengan menganalisis sistem 
perpustakaan dengan hasil akhir menyusun aplikasi berbasis web yang bertujuan
untuk membantu memberikan solusi untuk masalah yang ada dalam proses
peminjaman dan pengembalian buku dan data dalam laporan pinjaman dan
kembali buku",4095,http://eprints.amikom.ac.id/id/eprint/4095,"[{'nim': '15.11.8789', 'name': {'family': 'Gustiarani', 'given': 'Adilla', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1061,"ANALISIS DAN PERANCANGAN SISTEM INFORMASI BASECAMP
PENDAKIAN GUNUNG DI JAWA TENGAH BERBASIS WEB","Basecamp Pendakian, Gunung, Sistem Informasi, Jawa Tengah, Basecamp Ascent, Mountain, Information System, Central Java","Mendaki gunung merupakan salah satu kegiatan favorit di Indonesia. Minat
untuk melakukan pendakian gunung di kalangan remaja bahkan orang tua saat ini
semakin besar. Tidak sedikit dari mereka aktif untuk mencari informasi tentang
jalur pendakian gunung dan informasi gunung yang menjadi tujuannya. Tetapi
tidak sedikit dari pendaki gunung yang mengeluh karena informasi basecamp
pendakian yang didapatkan tidak begitu lengkap. 
Informasi tersebut hanya sebatas informasi yang tidak menyediakan data
seperti basecamp pendakian, persewaan barang dan siapa saja yang mendaki pada
hari itu. Berdasarkan permasalahan tersebut, maka dibuatlah sistem informasi
basecamp pendakian guna membantu para pendaki dalam mencari informasi. 
Dari analisis masalah ditemukan banyak hal yang masih perlu di terapkannya
fitur-fitur online yang nantinya dapat memudahkan para pendaki untuk mengakses
basecamp yang akan di daki. Seperti halnya fitur pendakian, informasi gunung
dan basecamp, serta persewaan barang yg disediakan oleh pihak basecamp
tersebut. Sehingga tidak perlu lagi melakukan pendataan secara manual yang tidak
efektif dan efisien.",4135,http://eprints.amikom.ac.id/id/eprint/4135,"[{'nim': '15.11.9150', 'name': {'family': 'Hakim', 'given': 'Galuh Kresna', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1062,"ANALISIS DAN PERANCANGAN WEBSITE PENUNJANG UJIAN
MADRASAH DENGAN IMPLEMENTASI
FRAMEWORK CODE IGNITER 
Studi Kasus : MTs Negeri 4 Balangan TA 2018/2019","Internet, ujian online, website, Code Igniter","Internet yang disandingkan dengan sistem pendidikan dewasa ini menjadi 
salah satu program yang dicanangkan oleh pemerintah Indonesia, salah satunya
ada pada kegiatan Ujian pelajar.  Tentunya dengan menggunakan website yang
dapat diintegrasikan pada server online maupun server lokal sekolah, pelajar dapat
melaksanakan ujian dengan menghemat penggunaan kertas dan alat tulis.
Perkembangan teknologi dan internet telah membuka era global yang
lebih maju dan lebih memudahkan manusia dalam melaksanakan tugas dan
pekerjaannya. Begitu juga dalam sistem pendidikan kita, ujian secara online dapat
membantu penghematan anggaran negara. Khususnya di Kalimantan Selatan,
seluruh madrasah pada tahun 2018 sudah memiliki sistem lab yang dapat
digunakan sebagai server untuk ujian secara localhost. Dengan
mengimplementasikan framework terkenal Code Igniter , akan memudahkan
pembuatan website ini dan tentunya sistem akan menjadi ringan dan website
menjadi dinamis.
Website Ujian Online ini merupakan website yang di dalamnya berisi
fasilitas pengajar dan pelajar untuk melaksanakan ujian secara online. dengan
sistem penilaian terpadu, maka akan sangat memudahkan dalam penilaian hasil
ujian pelajar",4220,http://eprints.amikom.ac.id/id/eprint/4220,"[{'nim': '14.11.8022', 'name': {'family': 'Hubby', 'given': 'Auliadi', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1063,"ANALISIS DAN PERANCANGAN SISTEM RESERVASI ONLINE  
PADA HOTEL MAWAR KUTAI KARTANEGARA","Booking online, Website, PHP, MySQL","Di bidang perhotelan, internet telah digunakan untuk mempromosikan
dan memasarkan keberadaan hotel dengan adanya penggunaan website yang
dapat diakses dari mana saja dan oleh siapa saja yang memiliki koneksi
internet. Dan perumusan masalah yang akan dibahas adalah bagaimana
mengembangkan sistem informasi reservasi online pada Hotel Mawar Kutai.
Tujuan yang dapat dicapai adalah memberikan suatu gambaran tentang sistem
yang berjalan pada Hotel Mawar Kutai dan membuat perancangan sistem
aplikasi pemasaran berbasis web untuk memudahkan pekerjaan dalam
pengelolaan reservasi pada Hotel Mawar Kutai. 
Metode perancangan dilakukan dengan cara membuat DFD (Data Flow 
Diagram) dan ERD (Entity Relationship Diagram). Setelah itu dengan
menggunakan database MySQL, data kamar hotel dan penyewa akan
disimpan. Untuk merancang sebuah sistem informasi berbasis web yang
berfungsi membantu pencatatan data penyewa dan permintaan kamar secara
online di hotel Mawar Kutai. Dengan menggunakan bahasa pemrograman
PHP dan web server yang digunakan adalah localhost XAMPP. 
Hasil yang dicapai adalah suatu aplikasi sistem informasi pengelolaan 
reservasi yang mempermudah proses layanan kepada para tamu hote melalui
promosi dan reservasi secara online pada Hotel Mawar Kutai. Serta
kesimpulan dari penulisan tugas akhir ini adalah dengan sistem aplikasi ini
dapat mengembangkan sistem informasi berbasis teknologi informasi yang
dapat membantu Hotel Mawar Kutai dalam proses penyampaian informasi
tentang fasilitas Hotel Mutiara Malang. Sistem dapat menyimpan dan
menampilkan data reservasi yang dimasukkan oleh penyewa secara online dan
menyediakan beberapa laporan yang dapat digunakan oleh manajemen hotel
untuk mengetahui keadaan hotel (jumlah reservasi, ketersediaan kamar, daftar
pembatalan reservasi, laporan pendapatan, dll.) dan merencanakan
pengembangan kedepannya.",4196,http://eprints.amikom.ac.id/id/eprint/4196,"[{'nim': '13.11.7612', 'name': {'family': 'Ismail', 'given': 'Muhammad', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1064,"SISTEM INFORMASI PENDATAAN BARANG PADA 
DENAAMIKA HIJAB","Sistem Informasi, Pendataan Barang, Website","Sistem Informasi Pendataan barang pada Denaamika Hijab masih diproses 
secara sederhana tanpa digitalisasi. Dengan adanya sistem informasi dapat
mempermudahkan dalam membuat pendataan lebih efisien. Sehingga dapat
memudahkan admin dalam pelaksanaan cara kerja secara efektif dan efisien. 

Denaamika Hijab adalah suatu usaha yang bergerak di bidang fashion.
Dalam pencatatan barang masih manual dan mungkin masih kurang efisien,
pencatatnya masih melalui buku dan menyebabkan kehilangan data. Denaamika
Hijab tersebut dapat memanfaatkan website sebagai pendataan barang  untuk
mengantisipasi data-data yang hilang. 
 
Dalam merancang website untuk pendataan barang pada denaamika hijab
terdiri dari satu halaman diantaranya, halaman admin. Dalam website ini,
konsumen tidak dapat mengakses, yang bisa mengakses hanya admin. Website ini
dirancang menggunakan bahasa pemrograman PHP dan MySql sebagai database.",4090,http://eprints.amikom.ac.id/id/eprint/4090,"[{'nim': '16.11.0098', 'name': {'family': 'Kumala', 'given': 'Aprilita Dina', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1065,"ANALISIS DAN PERANCANGAN SISTEM INFORMASI MANAJEMEN
SUMBER DAYA MANUSIA BERBASIS WEB MENGGUNAKAN
FRAMEWORK CODEIGNITER DI BALAI YASA PT. KAI
YOGYAKARTA","Sistem Informasi, Manajemen, Sumber Daya Manusia, Balai Yasa
PT.KAI Yogyakarta (BYYK), Codeigniter, OOP(Object Oriented Programming), Analisis, Perancangan, dan Implementasi,  Information Systems, Management, Human Resources,","Balai Yasa PT.KAI Yogyakarta (BYYK) berfungsi sebagai tempat
perawatan lokomotif kereta api Indonesia. BYYK memiliki banyak karyawan.
Namun, manajemen Sumber Daya Manusia (SDM) yang dilakukan BYYK masih
manual atau belum mempunyai sistem yang dapat menunjang pekerjaan
manajemen SDM dan masih belum terintegritasi. Sehingga manajemen SDM masih
kurang efektif dan efisien. Beberapa pertanyaan yang muncul: Bagaimana proses
transformasi sebuah sistem informasi manajemen SDM untuk menggantikan
manajemen SDM sebelumnya yang dilakukan secara manual atau belum
menggunakan sistem pada BYYK? Bagaimana cara memberikan respon positif
bagi penggunaan sistem informasi manajemen SDM baik dari pihak SDM selaku
pihak yang bertugas untuk memanajemen SDM maupun semua pegawai BYYK?

Pada skripsi ini, peneliti mencoba menganalisis beberapa pokok
permasalahan yang ada diantaranya pendataan pegawai BYYK, Sistem Cuti, dan
Sistem Lembur dengan metode analisis PIECES untuk membandingkan antara
sistem manual yang berjalan dengan sistem yang akan dibangun. Selain itu peneliti
juga melakukan perancangan sistem dengan model proses DFD, perancangan
database, perancangan relasi antar tabel, perancangan antar muka.

Pada proses pembuatan sistem ini, Peneliti akan mengembangkan beberapa
fitur seperti manajemen data pegawai, cuti, lembur. Dari segi teknis sistem ini akan
dibuat dengan basis Web Application menggunakan konsep OOP(Object Oriented
Programming) dengan menggunakan Framework Codeigniter. Ada pun software
yang peneliti gunakan pada pembangunan applikasi ini adalah XAMPP v.3.2.2,
Sublime Text Build 3114.",4346,http://eprints.amikom.ac.id/id/eprint/4346,"[{'nim': '13.11.6920', 'name': {'family': 'Kurniawan', 'given': 'Teguh', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
1066,"ANALISIS DAN PERANCANGAN SISTEM KOPERASI
“YUKBISNISPROPERTI.ORG” 
BERBASIS WEB","Website, Koperasi, Properti","Saat ini adalah era informasi. Informasi menyebar dengan begitu cepat 
melalui berbagai macam media seperti aplikasi sosial media, website dan lainlain.
Yukbisnisproperti.org
adalah sebuah website komunitasnya orang-orang
properti.
Yukbisnisproperti.org berkomitmen
untuk menyediakan
berbagai macam

informasi
mengenai properti yang
bermanfaat
untuk masyarakat.


Website Yukbisnisproperti.org memiliki sejumlah layanan seperti blog 
yang mencakup bisnis & investasi, marketing, keuangan, hukum, desain &
bangunan, video dan motivasional. Layanan gerai yang meliputi penjualan buku,
e-produk, fashion, perlengkapan rumah, properti, training, jasa pembuatan desain
rumah dan lain-lain.
Sebagai terobosan baru dan peningkatan pelayanan peneliti akan mencoba 
menambahkan fitur koperasi pada website yukbisnisproperti.org. Koperasi yang
dimaksud adalah koperasi jasa yang diperuntukkan member/anggota
yukbisnisproperti.org yang bertujuan untuk mensejahterakan member/anggota 
komunitas Yukbisnisproperti.org.",3113,http://eprints.amikom.ac.id/id/eprint/3113,"[{'nim': '19.21.1438', 'name': {'family': 'Mahastra', 'given': 'Muhammad San Arsi', 'lineage': None, 'honourific': None}}]",2019,0,1,0,0,0,0
